transaction_id,customer_id,transaction_datetime,transaction_amount,merchant_id,merchant_category,payment_method,customer_age,customer_gender,customer_location,device_type,is_international,account_balance_before,account_balance_after,failed_transaction_count_24h,average_transaction_amount_7d,ip_risk_score,browser_type,transaction_type,account_type,loan_active_flag,credit_score,monthly_income,previous_fraud_count,transaction_hour,is_fraud
TXN_013248,CUST_1668,2023-06-08 15:59:04,558.18,M499,Electronics,NetBanking,56.0,Female,Chennai,Tablet,0.0,78462.48,77904.3,3,772.47,0.247,Safari,ATM,Credit,0,649.0,10000.0,0,15,0
TXN_010294,CUST_8130,2025-01-04 05:54:37,3392.08,M530,Fuel,NetBanking,67.0,Male,Kolkata,Mobile,0.0,41540.14,38148.06,2,3134.01,0.914,Opera,ATM,Current,0,650.0,74161.97,1,5,0
TXN_000018,CUST_2522,2025-09-27 22:54:10,2923.18,M398,Food,UPI,53.0,Male,Kolkata,Tablet,0.0,62725.68,59802.5,2,3141.49,0.592,Safari,POS,Current,0,720.0,91075.91,0,22,0
TXN_012214,CUST_9217,2023-09-22 00:26:01,12261.99,M791,Fashion,Debit Card,18.0,Other,Delhi,Desktop,0.0,15317.91,3055.92,0,1317.89,0.796,Safari,Online,Savings,0,623.0,32990.45,0,0,0
TXN_004231,CUST_9485,2024-11-19 02:22:01,3629.35,M543,Grocery,NetBanking,22.0,Other,Kolkata,Tablet,0.0,22123.1,18493.75,0,3501.34,0.053,Chrome,POS,Current,0,683.0,39745.4,0,2,0
TXN_014473,CUST_7653,2023-08-21 03:50:42,272.0,M402,Travel,Wallet,50.0,Female,Chennai,Mobile,0.0,87572.67,87300.67,2,3065.06,0.504189027931781,Firefox,POS,Savings,1,568.0,65673.36,0,3,0
TXN_008489,CUST_2764,2023-01-13 19:50:00,790.27,M677,Travel,Wallet,56.0,Other,Kolkata,Desktop,0.0,81939.98,81149.71,0,1716.76,0.394,Safari,Online,Savings,0,800.0,56123.2,0,19,0
TXN_015647,CUST_3075,2024-01-01 02:53:15,4970.31,M569,Travel,NetBanking,35.0,Male,Mumbai,Mobile,0.0,58182.44,53212.13,0,2540.82,0.362,Edge,ATM,Current,0,666.0,124569.79,0,2,0
TXN_015969,CUST_9486,2023-06-10 13:31:53,1439.8,M755,Electronics,Wallet,44.0,Other,Hyderabad,Desktop,0.0,48220.49,46780.69,0,2784.78,0.367,Opera,ATM,Credit,0,568.0,71252.83,0,13,0
TXN_000018,CUST_5881,2024-10-20 12:00:16,1157.79,M950,Fashion,UPI,18.0,Other,Kolkata,Tablet,0.0,30768.54,29610.75,2,2716.33,0.697,Edge,POS,Savings,0,595.0,53635.9,0,12,0
TXN_006431,CUST_6347,2025-02-10 22:58:45,3834.46,M895,Grocery,Credit Card,33.0,Female,Delhi,Desktop,0.0,62110.0,58275.54,1,3033.81,0.676,Opera,ATM,Current,0,747.0,72381.64,1,22,0
TXN_007524,CUST_9677,2024-12-16 16:51:09,3912.65,M564,Travel,Wallet,56.0,Male,Delhi,Desktop,0.0,79089.36,75176.71,0,2279.12,0.977,Safari,ATM,Credit,0,568.0,58889.46,0,16,0
TXN_006621,CUST_1709,2025-09-21 09:12:59,360.51,M118,Electronics,NetBanking,29.0,Male,Chennai,Mobile,0.0,73631.65,73271.14,0,4334.15,0.156,Chrome,POS,Current,0,668.0,77416.07,0,9,0
TXN_017202,CUST_9288,2024-07-26 06:45:29,3861.71,M787,Grocery,Credit Card,43.59759315950596,Male,Bangalore,Tablet,0.0,52407.67,48545.96,0,2750.65,0.504189027931781,Edge,POS,Credit,0,534.0,39168.27,0,6,0
TXN_004528,CUST_9871,2023-02-17 05:16:28,7326.97,M588,Electronics,Credit Card,42.0,Male,Chennai,Mobile,0.0,58183.7,50856.73,0,2561.43,0.716,Opera,ATM,Credit,0,683.0,45217.88,0,5,0
TXN_002722,CUST_5090,2023-09-18 23:35:33,4586.32,M344,Fuel,NetBanking,51.0,Male,Mumbai,Desktop,0.0,48459.14,43872.82,3,1824.51,0.504189027931781,Edge,Online,Current,0,646.0,35956.09,0,23,0
TXN_014486,CUST_2168,2024-06-07 12:57:49,1558.72,M486,Travel,NetBanking,27.0,Female,Mumbai,Mobile,0.0,54134.63,52575.91,1,1280.05,0.62,Opera,Online,Current,0,591.0,34160.53,1,12,0
TXN_011087,CUST_9872,2024-03-12 14:12:48,7059.41,M571,Fuel,UPI,56.0,Male,Kolkata,Tablet,0.0,97538.23,90478.82,0,3428.35,0.357,Chrome,ATM,Current,0,667.0,75457.87,0,14,0
TXN_000018,CUST_2093,2024-11-15 20:03:59,5599.38,M966,Grocery,Credit Card,67.0,Male,Kolkata,Mobile,0.0,38453.56,32854.18,0,1544.22,0.724,Firefox,POS,Current,0,770.0,104092.66,0,20,0
TXN_010870,CUST_8168,2024-05-19 16:37:47,1379.55,M881,Fuel,Wallet,43.59759315950596,Female,Hyderabad,Desktop,0.0,35226.94,47099.92270107663,2,4200.64,0.84,Firefox,Online,Credit,1,615.0,33058.83,0,16,0
TXN_007304,CUST_5073,2023-06-07 22:43:55,6561.12,M435,Travel,UPI,48.0,Female,Chennai,Mobile,0.0,45352.42,38791.3,0,3355.33,0.734,Safari,Online,Savings,0,732.0,54520.26,0,22,0
TXN_009482,CUST_5399,2024-09-29 05:43:49,1032.64,M620,Grocery,Wallet,31.0,Female,Hyderabad,Desktop,0.07911960308244484,22284.32,21251.68,2,2408.54,0.504189027931781,Edge,ATM,Current,1,695.0,37615.76,0,5,0
TXN_011304,CUST_1741,2024-02-26 17:07:51,370.08,M264,Travel,Credit Card,57.0,Male,Hyderabad,Tablet,0.0,49120.8,48750.72,0,2757.45,0.053,Safari,POS,Savings,0,679.0,84309.19,0,17,0
TXN_005006,CUST_5945,2024-08-26 22:37:39,276.79,M116,Travel,UPI,25.0,Male,Kolkata,Mobile,0.0,51538.17,51261.38,1,3275.23,0.671,Opera,POS,Credit,0,658.0,57776.86,1,22,0
TXN_000673,CUST_5438,2025-01-13 02:47:01,250.91,M493,Fashion,Credit Card,51.0,Female,Chennai,Mobile,0.0,3632.83,3381.92,1,2695.96,0.49,Firefox,ATM,Savings,0,675.0,72490.35,0,2,0
TXN_005959,CUST_1571,2024-01-18 13:47:10,4405.53,M415,Fashion,UPI,64.0,Male,Kolkata,Tablet,0.0,65237.6,60832.07,1,1776.91,0.994,Edge,ATM,Savings,0,611.0,62879.51,0,13,0
TXN_009914,CUST_2195,2023-11-01 16:02:06,2797.33,M853,Fuel,UPI,66.0,Female,Chennai,Desktop,0.0,97006.81,94209.48,1,2787.49,0.504189027931781,Chrome,POS,Current,0,579.0,12866.11,0,16,0
TXN_014237,CUST_5745,2024-06-14 17:41:08,8394.65,M659,Travel,Wallet,41.0,Other,Chennai,Tablet,0.0,65493.21,57098.56,1,3710.57,0.665,Edge,Online,Savings,1,544.0,108771.53,0,17,0
TXN_018156,CUST_4857,2023-10-11 19:33:35,1697.79,M829,Electronics,Wallet,56.0,Other,Hyderabad,Tablet,0.0,56428.12,54730.33,2,1977.73,0.688,Edge,Online,Savings,0,722.0,40179.49,0,19,0
TXN_003764,CUST_3171,2025-02-26 22:51:33,1018.8,M837,Fashion,Debit Card,55.0,Other,Kolkata,Tablet,0.0,64545.69,63526.89,0,1159.56,0.46,Opera,POS,Savings,0,628.0,44372.82,0,22,0
TXN_013677,CUST_3856,2025-01-12 20:24:33,1401.68,M139,Travel,Credit Card,67.0,Male,Mumbai,Tablet,0.0,20617.07,19215.39,1,2337.03,0.55,Safari,POS,Current,0,612.0,54759.68,0,20,0
TXN_010582,CUST_4175,2023-11-10 06:32:55,14066.1,M575,Travel,UPI,31.0,Male,Delhi,Tablet,0.0,36389.39,22323.29,2,2591.13,0.452,Firefox,Online,Current,1,703.0,72782.16,0,6,1
TXN_000365,CUST_1634,2024-02-25 07:11:31,8514.38,M577,Grocery,Wallet,43.59759315950596,Other,Mumbai,Mobile,0.0,37210.44,28696.06,0,1650.95,0.299,Edge,ATM,Current,0,635.0,57301.68,1,7,0
TXN_004891,CUST_3627,2023-06-12 14:24:13,1139.84,M784,Electronics,Wallet,64.0,Female,Bangalore,Desktop,0.0,40836.91,39697.07,1,2389.45,0.504189027931781,Safari,POS,Credit,0,645.0,48659.67,0,14,0
TXN_011794,CUST_8636,2023-01-12 00:15:33,605.96,M531,Travel,Debit Card,43.59759315950596,Male,Hyderabad,Mobile,0.0,8457.15,7851.19,0,3430.41,0.345,Chrome,Online,Savings,0,624.0,26805.17,1,0,0
TXN_003950,CUST_4675,2024-03-20 00:30:50,798.99,M696,Grocery,UPI,46.0,Female,Mumbai,Tablet,0.0,38048.41,37249.42,1,1726.38,0.67,Safari,Online,Credit,0,634.0,93642.11,0,0,0
TXN_005827,CUST_2827,2024-03-15 14:50:40,3042.56,M852,Travel,Debit Card,34.0,Female,Bangalore,Mobile,0.0,47100.86,44058.3,1,1408.88,0.235,Edge,Online,Savings,0,615.0,31749.45,0,14,0
TXN_007269,CUST_7020,2024-11-16 16:37:45,1989.94,M717,Fashion,Credit Card,52.0,Female,Hyderabad,Desktop,0.0,37286.43,35296.49,0,2352.89,0.7,Opera,ATM,Credit,1,554.0,37405.48,1,16,0
TXN_006756,CUST_9032,2023-03-06 18:06:28,1791.24,M575,Food,Debit Card,65.0,Other,Kolkata,Mobile,0.07911960308244484,94421.14,92629.9,2,2984.66,0.823,Edge,POS,Savings,1,503.0,108906.35,0,18,0
TXN_000245,CUST_5861,2024-07-26 15:52:29,46.73,M261,Electronics,UPI,36.0,Male,Delhi,Desktop,0.0,20123.42,20076.69,0,3161.0,0.074,Safari,ATM,Savings,0,539.0,65081.24,0,15,0
TXN_003293,CUST_3573,2023-01-27 00:13:38,1479.96,M473,Food,Wallet,52.0,Male,Hyderabad,Mobile,0.0,40970.89,39490.93,0,2527.75,0.483,Edge,Online,Current,0,615.0,73436.48,1,0,0
TXN_003537,CUST_7620,2025-01-22 14:41:45,889.01,M696,Fashion,NetBanking,25.0,Female,Mumbai,Tablet,0.0,27576.95,26687.94,0,1488.29,0.646,Firefox,Online,Credit,0,654.0,78326.61,0,14,0
TXN_004773,CUST_6253,2025-05-05 03:54:18,802.68,M746,Electronics,NetBanking,55.0,Male,Kolkata,Tablet,0.0,75716.35,74913.67,1,1617.03,0.672,Safari,POS,Savings,0,655.0,40036.62,0,3,0
TXN_000018,CUST_1967,2024-03-03 08:16:02,5094.53,M483,Grocery,Debit Card,49.0,Female,Bangalore,Tablet,1.0,46402.97,41308.44,0,2891.07,0.101,Safari,POS,Current,1,606.0,69418.29,1,8,0
TXN_014048,CUST_9499,2024-02-28 14:39:44,638.46,M217,Grocery,Wallet,54.0,Female,Delhi,Desktop,0.0,50620.19,49981.73,0,3424.89,0.288,Firefox,ATM,Credit,0,689.0,65956.25,1,14,0
TXN_008817,CUST_2333,2023-02-27 04:43:04,2646.99,M409,Fashion,Credit Card,32.0,Male,Hyderabad,Desktop,0.0,23013.14,20366.15,2,3157.5,0.568,Chrome,ATM,Savings,0,613.0,68207.5,0,4,0
TXN_007468,CUST_6533,2025-07-05 23:37:28,3156.23,M592,Fashion,Debit Card,63.0,Female,Bangalore,Mobile,0.0,80255.98,77099.75,0,2731.53,0.377,Chrome,ATM,Savings,0,641.0,74621.46,0,23,0
TXN_003810,CUST_5557,2024-04-03 16:24:42,162.63,M578,Food,Wallet,43.59759315950596,Other,Mumbai,Mobile,0.0,69546.38,69383.75,1,3655.83,0.504189027931781,Edge,ATM,Credit,0,653.0,51625.03,0,16,0
TXN_007732,CUST_4103,2025-05-04 07:25:56,456.4,M705,Grocery,Credit Card,46.0,Male,Hyderabad,Mobile,0.0,55503.93,47099.92270107663,0,3325.21,0.609,Opera,POS,Savings,0,645.0,42166.87,0,7,0
TXN_006487,CUST_3865,2023-02-03 16:17:50,9017.56,M173,Electronics,UPI,51.0,Other,Kolkata,Mobile,0.07911960308244484,33432.99,24415.43,0,1770.18,0.523,Opera,Online,Credit,0,567.0,82027.74,0,16,0
TXN_010930,CUST_6115,2024-04-26 22:04:10,6189.49,M859,Fuel,Credit Card,60.0,Female,Bangalore,Mobile,0.0,53164.63,46975.14,0,4183.25,0.292,Edge,POS,Savings,0,573.0,73712.62,0,22,0
TXN_013270,CUST_7755,2024-12-10 06:05:54,5947.42,M339,Electronics,Debit Card,49.0,Male,Hyderabad,Mobile,0.0,32413.38,26465.96,0,2049.42,0.613,Chrome,Online,Credit,0,601.0,53931.36,0,6,0
TXN_008326,CUST_4818,2024-04-05 15:28:21,5234.2,M213,Travel,UPI,56.0,Other,Mumbai,Mobile,0.0,56555.72,51321.52,1,1973.79,0.591,Opera,Online,Current,0,548.0,67500.54,0,15,0
TXN_017610,CUST_2834,2024-03-17 13:22:24,1763.04,M329,Fuel,NetBanking,42.0,Male,Bangalore,Desktop,0.07911960308244484,74572.78,72809.74,0,3924.49,0.582,Opera,Online,Savings,0,611.0,60154.5,0,13,0
TXN_019365,CUST_2416,2023-09-24 10:47:55,1245.08,M510,Electronics,Credit Card,51.0,Female,Mumbai,Desktop,0.0,53921.83,52676.75,1,2787.93,0.502,Chrome,POS,Current,0,619.0,68113.36,0,10,0
TXN_000018,CUST_4453,2024-02-15 10:37:40,2437.08,M859,Fuel,Wallet,52.0,Female,Chennai,Desktop,0.0,24586.14,22149.06,2,3448.01,0.931,Firefox,Online,Credit,1,707.0,38249.37,1,10,0
TXN_001365,CUST_4084,2024-02-07 01:25:51,3962.79,M705,Food,Credit Card,32.0,Female,Bangalore,Desktop,0.07911960308244484,27511.25,23548.46,1,2430.41,0.504189027931781,Safari,Online,Current,0,592.0,14220.06,0,1,0
TXN_017885,CUST_7165,2023-06-04 13:42:40,629.47,M195,Fuel,Credit Card,44.0,Female,Bangalore,Desktop,0.07911960308244484,51570.05,50940.58,0,3525.61,0.504189027931781,Firefox,ATM,Current,0,649.0,91778.18,0,13,0
TXN_004530,CUST_8901,2024-03-07 19:44:03,598.23,M888,Food,Credit Card,22.0,Other,Chennai,Desktop,0.0,52401.26,51803.03,0,2346.2,0.924,Edge,Online,Savings,0,681.0,57421.99,0,19,0
TXN_004825,CUST_7375,2025-07-04 17:23:46,2359.44,M542,Electronics,Credit Card,42.0,Male,Delhi,Tablet,0.0,69125.47,66766.03,1,2233.01,0.727,Chrome,POS,Current,0,647.0,20358.96,0,17,0
TXN_000550,CUST_3223,2024-05-14 00:16:54,4439.42,M250,Fuel,UPI,26.0,Male,Delhi,Desktop,0.0,37065.94,32626.52,1,3307.18,0.251,Opera,ATM,Credit,0,800.0,54400.36,0,0,0
TXN_014186,CUST_2046,2023-06-10 16:31:00,1704.2,M148,Food,Credit Card,30.0,Other,Mumbai,Desktop,0.0,61336.1,59631.9,1,2151.23,0.157,Safari,ATM,Credit,0,516.0,34563.08,0,16,0
TXN_000018,CUST_1939,2023-09-01 16:50:34,801.62,M220,Food,Wallet,28.0,Male,Chennai,Desktop,0.0,55366.87,54565.25,1,2083.09,0.389,Edge,POS,Current,0,561.0,76956.13,0,16,0
TXN_000018,CUST_4052,2025-04-19 07:44:26,5257.11,M964,Electronics,Credit Card,36.0,Female,Bangalore,Desktop,0.0,48545.72,43288.61,2,2136.88,0.444,Chrome,Online,Savings,0,668.0,70966.07,0,7,0
TXN_009715,CUST_1431,2025-08-20 11:24:41,1965.9,M683,Fuel,Wallet,28.0,Female,Hyderabad,Desktop,0.0,69223.42,67257.52,2,3891.51,0.473,Opera,ATM,Current,0,652.0,59238.64,0,11,0
TXN_008568,CUST_7797,2023-04-29 22:52:12,6905.04,M691,Fashion,NetBanking,37.0,Female,Kolkata,Tablet,1.0,38712.83,31807.79,0,1660.26,0.287,Firefox,Online,Current,0,669.0,87246.04,0,22,0
TXN_004269,CUST_3461,2024-07-30 17:12:47,5041.57,M377,Fashion,UPI,34.0,Female,Hyderabad,Mobile,0.0,42858.58,37817.01,1,1621.71,0.504189027931781,Firefox,ATM,Current,1,829.0,85462.68,0,17,0
TXN_012532,CUST_1836,2025-06-22 13:13:02,3177.64,M883,Fashion,Debit Card,23.0,Male,Hyderabad,Mobile,0.0,45059.09,41881.45,2,3094.32,0.47,Firefox,Online,Credit,0,671.0,69775.26,0,13,0
TXN_009791,CUST_5623,2023-05-01 21:49:39,874.49,M611,Grocery,Wallet,43.59759315950596,Other,Mumbai,Mobile,0.0,45312.43,44437.94,0,2840.73,0.554,Edge,POS,Credit,0,694.0,47696.75,0,21,0
TXN_017090,CUST_6256,2025-07-24 10:05:00,9692.83,M817,Travel,Credit Card,27.0,Other,Mumbai,Tablet,0.0,70512.3,60819.47,2,975.46,0.97,Firefox,ATM,Savings,0,727.0,66530.01,0,10,0
TXN_016645,CUST_2664,2024-03-09 15:25:10,2069.57,M567,Travel,NetBanking,43.59759315950596,Female,Mumbai,Desktop,0.0,84463.66,82394.09,1,1901.08,0.504189027931781,Opera,Online,Current,0,596.0,10000.0,0,15,0
TXN_016000,CUST_3421,2024-02-15 19:38:46,105913.65,M834,Food,Credit Card,40.0,Other,Chennai,Desktop,0.0,3452.11,-3608.8,1,2398.59,0.234,Chrome,Online,Savings,0,647.28946901283,148954.242134052,0,19,0
TXN_009655,CUST_8838,2023-09-29 10:05:00,2198.46,M773,Fashion,NetBanking,41.0,Female,Kolkata,Desktop,1.0,63345.77,61147.31,1,3699.54,0.313,Firefox,ATM,Current,0,636.0,51369.37,0,10,0
TXN_007190,CUST_2900,2025-07-08 20:00:10,2787.15,M761,Food,Debit Card,43.59759315950596,Other,Bangalore,Desktop,0.0,40222.69,37435.54,2,2394.48,0.509,Safari,POS,Credit,1,635.0,26127.05,1,20,0
TXN_012481,CUST_4675,2024-07-19 06:12:57,5318.32,M960,Fuel,Credit Card,63.0,Female,Delhi,Tablet,0.0,44015.62,38697.3,2,3572.53,0.627,Firefox,ATM,Savings,0,598.0,32386.17,0,6,0
TXN_017739,CUST_5235,2023-07-28 07:22:09,1217.59,M222,Food,Credit Card,33.0,Other,Kolkata,Tablet,1.0,23041.49,21823.9,0,3533.3,0.637,Chrome,Online,Savings,0,683.0,48625.04,0,7,0
TXN_000018,CUST_2276,2023-03-14 15:58:10,2528.7,M994,Fuel,Debit Card,41.0,Other,Bangalore,Desktop,0.0,71677.4,69148.7,1,1111.75,0.252,Opera,Online,Credit,0,685.0,54384.69,0,15,0
TXN_009901,CUST_9289,2025-07-07 13:10:02,1052.25,M917,Fashion,Debit Card,47.0,Female,Bangalore,Tablet,0.0,77470.74,77400.59,0,2015.45,0.432,Opera,POS,Current,0,766.472926799319,169439.397652914,0,13,0
TXN_011313,CUST_3205,2023-06-04 23:55:20,1875.74,M612,Fashion,Debit Card,26.0,Male,Chennai,Tablet,0.0,65351.18,63475.44,0,1876.29,0.264,Firefox,Online,Savings,1,615.0,65540.88,0,23,0
TXN_000018,CUST_6323,2024-08-13 14:12:34,2849.31,M639,Grocery,Wallet,48.0,Male,Chennai,Mobile,0.0,46924.6,44075.29,2,2853.59,0.551,Chrome,ATM,Savings,0,634.0,55715.22,1,14,0
TXN_005952,CUST_9857,2024-12-03 17:37:04,521.87,M798,Electronics,Wallet,23.0,Female,Bangalore,Desktop,0.0,44172.29,43650.42,0,1101.68,0.254,Safari,Online,Savings,1,513.0,64426.73,0,17,0
TXN_010918,CUST_5749,2023-01-31 14:14:19,2050.61,M644,Fuel,Credit Card,43.59759315950596,Male,Delhi,Mobile,0.0,57562.36,55511.75,1,1961.6,0.515,Safari,ATM,Credit,0,586.0,39782.57,0,14,0
TXN_000383,CUST_7548,2025-05-06 01:12:03,2974.2,M266,Travel,UPI,18.0,Other,Chennai,Mobile,0.07911960308244484,69502.57,66528.37,1,3058.13,0.778,Firefox,Online,Current,0,670.0,46570.44,1,1,0
TXN_000018,CUST_9667,2023-04-19 12:58:15,1346.16,M587,Fashion,Debit Card,59.0,Other,Kolkata,Mobile,1.0,67911.43,66565.27,2,2774.4,0.358,Chrome,ATM,Current,0,582.0,48190.17,0,12,0
TXN_018945,CUST_7843,2023-04-17 01:22:18,1717.75,M777,Fuel,Wallet,30.0,Female,Hyderabad,Mobile,0.0,49740.36,48022.61,0,3027.13,0.874,Opera,POS,Current,0,557.0,81718.48,1,1,0
TXN_016095,CUST_1868,2024-01-21 23:16:40,6353.5,M196,Electronics,Debit Card,51.0,Female,Mumbai,Desktop,0.0,27888.89,21535.39,1,3163.05,0.981,Edge,ATM,Credit,0,609.0,48868.02,0,23,0
TXN_001092,CUST_1349,2023-10-27 19:36:47,3146.44,M306,Fuel,Debit Card,69.0,Male,Delhi,Mobile,0.0,67275.15,64128.71,0,4079.17,0.791,Safari,ATM,Savings,0,631.0,47994.45,0,19,0
TXN_004104,CUST_3234,2024-02-17 05:18:30,575.83,M845,Grocery,UPI,42.0,Female,Chennai,Desktop,0.0,38611.14,38035.31,2,1488.02,0.202,Edge,ATM,Credit,1,689.0,43326.87,1,5,0
TXN_017918,CUST_5228,2023-09-25 22:51:42,4962.4,M560,Travel,Credit Card,30.0,Female,Bangalore,Mobile,0.0,57057.17,52094.77,3,2357.97,0.054,Chrome,POS,Savings,0,698.0,75604.65,0,22,0
TXN_004646,CUST_3654,2023-09-05 06:25:06,4064.13,M544,Fuel,Debit Card,51.0,Other,Mumbai,Desktop,0.0,100942.82,96878.69,1,2381.41,0.624,Edge,Online,Savings,0,642.0,55104.4,0,6,0
TXN_002063,CUST_7813,2024-10-15 09:31:08,4925.94,M239,Electronics,Wallet,18.0,Male,Chennai,Tablet,0.0,19747.98,14822.04,1,2860.97,0.484,Opera,Online,Current,0,682.0,78501.45,0,9,0
TXN_012548,CUST_8041,2024-12-13 09:52:31,3417.11,M788,Food,Wallet,49.0,Female,Chennai,Tablet,0.0,51914.19,48497.08,0,34.2,0.736,Chrome,ATM,Credit,0,662.0,60465.02,0,9,0
TXN_013506,CUST_1732,2024-10-17 03:49:24,7977.13,M677,Electronics,Debit Card,59.0,Female,Mumbai,Desktop,0.0,45960.84,37983.71,0,2926.21,0.79,Chrome,POS,Credit,1,771.0,48033.07,0,3,0
TXN_015903,CUST_8364,2023-02-06 12:48:38,923.37,M592,Travel,NetBanking,47.0,Other,Hyderabad,Tablet,0.0,74685.62,73762.25,1,1457.13,0.504189027931781,Chrome,POS,Savings,1,620.0,72814.58,0,12,0
TXN_019735,CUST_4232,2025-07-06 01:22:35,1497.15,M133,Grocery,NetBanking,31.0,Other,Kolkata,Mobile,1.0,41233.87,39736.72,1,1331.28,0.363,Chrome,POS,Savings,0,738.0,39106.6,1,1,0
TXN_005615,CUST_3159,2024-03-29 19:27:24,1640.92,M909,Food,UPI,59.0,Male,Mumbai,Desktop,0.0,44229.79,42588.87,2,1162.96,0.504189027931781,Safari,Online,Savings,0,618.0,40871.89,0,19,0
TXN_002194,CUST_7821,2023-12-05 11:27:26,2465.95,M898,Food,Credit Card,40.0,Female,Hyderabad,Mobile,0.0,29102.78,26636.83,0,4578.99,0.667,Edge,POS,Savings,1,639.0,88562.29,1,11,0
TXN_017703,CUST_5338,2023-05-07 20:59:40,21589.35,M665,Electronics,Credit Card,42.0,Female,Delhi,Mobile,0.0,-15624.39,-17063.68,3,4581.79,0.839,Safari,Online,Savings,0,530.160898429556,118568.784639285,0,20,0
TXN_003662,CUST_9267,2025-04-16 02:01:52,2087.11,M998,Grocery,Credit Card,29.0,Other,Mumbai,Tablet,0.0,25160.3,23073.19,0,1808.8,0.563,Chrome,ATM,Current,0,658.0,78915.33,0,2,0
TXN_002569,CUST_2100,2024-03-01 18:03:02,4881.02,M427,Grocery,Debit Card,57.0,Female,Delhi,Desktop,0.0,70704.88,65823.86,2,719.33,0.49,Opera,POS,Current,0,833.0,39155.76,2,18,0
TXN_001811,CUST_7442,2023-06-02 18:21:55,3239.1,M494,Food,Wallet,39.0,Male,Chennai,Mobile,0.0,54885.81,51646.71,0,1702.05,0.472,Safari,Online,Credit,0,757.0,81552.71,0,18,0
TXN_000018,CUST_5435,2023-08-31 03:26:51,2271.48,M677,Food,Debit Card,28.0,Male,Kolkata,Desktop,1.0,30521.63,28250.15,0,2797.77,0.899,Safari,Online,Savings,1,691.0,39505.26,0,3,0
TXN_006748,CUST_2578,2025-06-18 15:59:47,230.89,M604,Grocery,Credit Card,56.0,Female,Chennai,Tablet,0.0,38451.79,38220.9,0,3328.99,0.444,Chrome,ATM,Savings,1,737.0,45758.73,0,15,0
TXN_013495,CUST_7306,2023-01-17 09:58:58,3736.98,M413,Fuel,Credit Card,19.0,Male,Kolkata,Tablet,0.0,46143.63,42406.65,0,3154.24,0.295,Opera,POS,Savings,0,642.0,62657.75,1,9,0
TXN_017517,CUST_1408,2024-02-07 15:13:50,4033.57,M902,Fuel,Debit Card,60.0,Female,Mumbai,Mobile,0.0,33052.69,29019.12,0,284.39,0.504189027931781,Safari,POS,Current,1,612.0,42640.11,0,15,0
TXN_007117,CUST_2404,2023-08-01 23:39:33,4894.66,M999,Food,Debit Card,21.0,Female,Hyderabad,Desktop,0.07911960308244484,29601.72,24707.06,0,2683.26,0.915,Firefox,ATM,Savings,0,621.0,19983.76,0,23,0
TXN_015798,CUST_7876,2023-12-14 12:55:22,6369.51,M764,Grocery,Wallet,26.0,Male,Mumbai,Mobile,0.0,11349.25,4979.74,0,2069.36,0.291,Safari,POS,Credit,0,677.0,37506.16,0,12,0
TXN_013036,CUST_9697,2024-04-08 08:29:07,3362.06,M680,Food,Debit Card,32.0,Other,Hyderabad,Desktop,0.0,64273.7,60911.64,3,2177.36,0.637,Edge,ATM,Credit,0,713.0,87335.71,0,8,0
TXN_003161,CUST_4813,2023-06-25 11:15:26,1760.53,M198,Electronics,NetBanking,43.59759315950596,Other,Kolkata,Desktop,0.0,61774.61,60014.08,2,1409.52,0.975,Chrome,POS,Current,0,692.0,25997.61,0,11,0
TXN_012278,CUST_1383,2025-05-07 18:08:21,2759.93,M789,Grocery,Credit Card,36.0,Male,Mumbai,Desktop,0.0,88634.29,85874.36,0,4083.99,0.3,Opera,Online,Current,0,731.0,56672.19,0,18,0
TXN_000018,CUST_8085,2025-02-02 20:11:56,13600.29,M365,Electronics,Credit Card,30.0,Female,Kolkata,Desktop,0.0,-6059.0,-19659.29,0,3085.07,0.06,Opera,ATM,Current,0,707.0,60640.07,0,20,0
TXN_005891,CUST_9518,2024-10-15 23:14:46,3804.99,M478,Fashion,Credit Card,66.0,Female,Bangalore,Mobile,0.0,-4534.48,-8339.47,1,4935.28,0.229,Safari,ATM,Savings,1,519.0,70038.83,0,23,0
TXN_000018,CUST_3320,2024-01-24 21:12:13,491.56,M930,Travel,UPI,66.0,Male,Bangalore,Desktop,0.0,24687.25,24195.69,0,2399.76,0.866,Edge,ATM,Credit,0,654.0,72348.99,0,21,0
TXN_003727,CUST_4787,2024-07-31 11:43:20,191.4,M518,Fashion,Credit Card,19.0,Female,Chennai,Mobile,0.0,62803.72,47099.92270107663,2,2794.59,0.712,Firefox,ATM,Current,1,749.0,44704.49,0,11,0
TXN_006253,CUST_8452,2023-06-15 01:01:21,1235.1,M367,Electronics,NetBanking,42.0,Other,Hyderabad,Tablet,0.0,45220.1,43985.0,1,3005.92,0.032,Edge,POS,Credit,0,774.0,66735.96,0,1,0
TXN_017302,CUST_3885,2024-08-03 20:24:51,2378.09,M526,Fashion,Wallet,49.0,Male,Hyderabad,Desktop,0.0,50059.33,47681.24,2,1099.51,0.699,Opera,POS,Credit,1,682.0,51913.52,0,20,0
TXN_001058,CUST_2592,2024-02-25 23:12:23,1542.15,M939,Fuel,Debit Card,67.0,Other,Delhi,Desktop,0.0,48049.27,46507.12,1,2714.82,0.504189027931781,Firefox,ATM,Credit,0,765.0,59639.22,0,23,0
